2013-01-01,0.00181852209628
2013-01-02,0.00206941977247
2013-01-03,0.00515079334282
2013-01-04,0.00386193474021
2013-01-05,0.00409625594884
2013-01-06,0.00513043626953
2013-01-07,0.00654875280174
2013-01-08,0.00477934628609
2013-01-09,0.00479812062352
2013-01-10,0.0074285352319
2013-01-11,0.00473269397453
2013-01-12,0.00196414318997
2013-01-13,0.00163461405632
2013-01-14,0.00245406526281
2013-01-15,0.00395388755608
2013-01-16,0.00679847796539
2013-01-17,0.00774460111014
2013-01-18,0.00577626625986
2013-01-19,0.00252399528258
2013-01-20,0.00356357395462
2013-01-21,0.00179619953525
2013-01-22,0.00303099523722
2013-01-23,0.0037903022432
2013-01-24,0.00332511940738
2013-01-25,0.00832274006402
2013-01-26,0.000829692672272
2013-01-27,0.003948050356
2013-01-28,0.0057415256907
2013-01-29,0.00526637513628
2013-01-30,0.0037811310792
2013-01-31,0.00850175627652
2013-02-01,0.00390232569197
2013-02-02,0.00256825527734
2013-02-03,0.00535198388003
2013-02-04,0.00284073934742
2013-02-05,0.00338156028365
2013-02-06,0.00791060831356
2013-02-07,0.00760356997652
2013-02-08,0.00230578139266
2013-02-09,0.00085537564432
2013-02-10,0.00321606321283
2013-02-11,0.00331669919388
2013-02-12,0.00434079066371
2013-02-13,0.00438804722021
2013-02-14,0.00465521890221
2013-02-15,0.0034237156238
2013-02-16,0.006499079458
2013-02-17,0.00315372118786
2013-02-18,0.00432525004302
2013-02-19,0.00301042599544
2013-02-20,0.00212041012875
2013-02-21,0.00487318488557
2013-02-22,0.00399364518798
2013-02-23,0.00256773931567
2013-02-24,0.00151940798061
2013-02-25,0.00366386736117
2013-02-26,0.00336027047123
2013-02-27,0.00226114438838
2013-02-28,0.00556602511029
2013-03-01,0.00485995557428
2013-03-02,0.00503599056091
2013-03-03,0.00392464274969
2013-03-04,0.00533908299914
2013-03-05,0.00397304923902
2013-03-06,0.00436142297757
2013-03-07,0.00599539182741
2013-03-08,0.00505932364599
2013-03-09,0.00323970553851
2013-03-10,0.00189986761714
2013-03-11,0.00300132795653
2013-03-12,0.00281929617721
2013-03-13,0.00379505781515
2013-03-14,0.00825501043079
2013-03-15,0.00476712639491
2013-03-16,0.00455094105486
2013-03-17,0.00484581484294
2013-03-18,0.00853056275464
2013-03-19,0.00749838457514
2013-03-20,0.00596436425974
2013-03-21,0.00438593782661
2013-03-22,0.00628228295289
2013-03-23,0.00480824709546
2013-03-24,0.00441712435289
2013-03-25,0.00655205268408
2013-03-26,0.00772632842946
2013-03-27,0.00805796438336
2013-03-28,0.00684863295151
2013-03-29,0.0033589863003
2013-03-30,0.000650115550348
2013-03-31,0.00567182266379
2013-04-01,0.0033135575115
2013-04-02,0.00270734063378
2013-04-03,0.00631369805029
2013-04-04,0.00890363058566
2013-04-05,0.0041152639523
2013-04-06,0.000925814400221
2013-04-07,0.00198904006111
2013-04-08,0.00387169028039
2013-04-09,0.00408350205351
2013-04-10,0.00351328478777
2013-04-11,0.00537672248027
2013-04-12,0.0064777582849
2013-04-13,0.00212208430363
2013-04-14,0.00398932491467
2013-04-15,0.0034746162905
2013-04-16,0.0041121792626
2013-04-17,0.00585361228242
2013-04-18,0.00543641039668
2013-04-19,0.00202322650768
2013-04-20,0.00103917506057
2013-04-21,0.00153334364755
2013-04-22,0.00364481749612
2013-04-23,0.00280366511778
2013-04-24,0.00511373933615
2013-04-25,0.0060288283395
2013-04-26,0.00555848675774
2013-04-27,0.00284499238564
2013-04-28,0.00182166592332
2013-04-29,0.00926335137655
2013-04-30,0.00568659802889
2013-05-01,0.00428217704371
2013-05-02,0.00640582971321
2013-05-03,0.00674959780678
2013-05-04,0.00150251308424
2013-05-05,0.00332711844865
2013-05-06,0.00372025259252
2013-05-07,0.00564445390881
2013-05-08,0.00342136630593
2013-05-09,0.00462139102937
2013-05-10,0.00317560055448
